Exercício: 2024
Escopo: Capitais
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";47413370,24
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"14.422 - Direitos Individuais, Coletivos e Difusos";"siconfi-cor_TotalDespesas";24743247,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";46373,33
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU14 - Demais Subfunções";"siconfi-cor_TotalDespesas";22623749,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1447107299,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";825481991,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";536502850,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";19494646,59
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU15 - Demais Subfunções";"siconfi-cor_TotalDespesas";65627809,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";41746005,95
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";35824546,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";5804491,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU16 - Demais Subfunções";"siconfi-cor_TotalDespesas";116967,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";70949826,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";70949826,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";97742712,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";32282977,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";1195403,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"18.543 - Recuperação de Áreas Degradadas";"siconfi-cor_TotalDespesas";5288006,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";56680954,66
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU18 - Demais Subfunções";"siconfi-cor_TotalDespesas";2295370,56
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";9996445,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";"siconfi-cor_TotalDespesas";2306780,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"19.122 - Administração Geral";"siconfi-cor_TotalDespesas";6423568,17
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU19 - Demais Subfunções";"siconfi-cor_TotalDespesas";1266096,79
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";8117861,63
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";3840957,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"23.122 - Administração Geral";"siconfi-cor_TotalDespesas";4146069,62
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU23 - Demais Subfunções";"siconfi-cor_TotalDespesas";130834,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"24 - Comunicações";"siconfi-cor_TotalDespesas";2352528,96
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"24.722 - Telecomunicações";"siconfi-cor_TotalDespesas";2352528,96
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"25 - Energia";"siconfi-cor_TotalDespesas";186804206,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"25.752 - Energia Elétrica";"siconfi-cor_TotalDespesas";186804206,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";232006218,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"26.785 - Transportes Especiais";"siconfi-cor_TotalDespesas";15753481,24
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";216252737,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";20880719,52
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"27.811 - Desporto de Rendimento";"siconfi-cor_TotalDespesas";4145500,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";14456835,19
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";1626694,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";651689,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";918915142,06
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";348653049,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"28.844 - Serviço da Dívida Externa";"siconfi-cor_TotalDespesas";397341795,14
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";172920297,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Liquidadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";875540653,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";13039432082,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";248144579,64
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";248144579,64
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"02 - Judiciária";"siconfi-cor_TotalDespesas";61411055,79
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"02.122 - Administração Geral";"siconfi-cor_TotalDespesas";61261158,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU02 - Demais Subfunções";"siconfi-cor_TotalDespesas";149897,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";6606119,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU03 - Demais Subfunções";"siconfi-cor_TotalDespesas";6606119,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";1053980421,83
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";928133,48
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";1031567726,94
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";1429918,04
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";16254823,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";1341474,51
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";494928,16
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";1963417,19
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";334098316,37
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";123781500,87
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"06.182 - Defesa Civil";"siconfi-cor_TotalDespesas";810090,05
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"06.122 - Administração Geral";"siconfi-cor_TotalDespesas";188576219,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU06 - Demais Subfunções";"siconfi-cor_TotalDespesas";20930506,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";193276819,64
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";97730775,56
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";63227425,22
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";21731626,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU08 - Demais Subfunções";"siconfi-cor_TotalDespesas";10586992,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";1502276895,91
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";1468311463,33
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";33965432,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";3508508267,82
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";732408677,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";1821232483,61
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";88529544,04
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";7657702,63
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";114114098,71
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10.306 - Alimentação e Nutrição";"siconfi-cor_TotalDespesas";29257,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";678437262,84
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";66099241,02
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"11 - Trabalho";"siconfi-cor_TotalDespesas";27640931,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"11.333 - Empregabilidade";"siconfi-cor_TotalDespesas";26664779,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";976151,66
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";2881019379,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";2033035415,05
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.362 - Ensino Médio";"siconfi-cor_TotalDespesas";243169,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.363 - Ensino Profissional";"siconfi-cor_TotalDespesas";45876,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";462189750,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.366 - Educação de Jovens e Adultos";"siconfi-cor_TotalDespesas";64864075,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";7606184,68
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.368 - Educação Básica";"siconfi-cor_TotalDespesas";197465484,1
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";88594029,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";26975395,04
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";143168240,2
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";"siconfi-cor_TotalDespesas";32596407,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";42007815,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";54602955,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU13 - Demais Subfunções";"siconfi-cor_TotalDespesas";13961061,86
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";47293386,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"14.422 - Direitos Individuais, Coletivos e Difusos";"siconfi-cor_TotalDespesas";24647247,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";46373,33
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU14 - Demais Subfunções";"siconfi-cor_TotalDespesas";22599765,1
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1446782353,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";825308814,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";536425339,75
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";19420389,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU15 - Demais Subfunções";"siconfi-cor_TotalDespesas";65627809,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"16 - Habitação";"siconfi-cor_TotalDespesas";40831439,21
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";34964754,96
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";5749716,27
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU16 - Demais Subfunções";"siconfi-cor_TotalDespesas";116967,98
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"17 - Saneamento";"siconfi-cor_TotalDespesas";70949826,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";70949826,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";97571164,56
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";32282977,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"18.542 - Controle Ambiental";"siconfi-cor_TotalDespesas";1122073,27
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"18.543 - Recuperação de Áreas Degradadas";"siconfi-cor_TotalDespesas";5288006,03
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";56582737,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU18 - Demais Subfunções";"siconfi-cor_TotalDespesas";2295370,56
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";9873126,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";"siconfi-cor_TotalDespesas";2306780,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"19.122 - Administração Geral";"siconfi-cor_TotalDespesas";6384653,67
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU19 - Demais Subfunções";"siconfi-cor_TotalDespesas";1181692,31
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";7381160,91
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";3152765,74
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"23.122 - Administração Geral";"siconfi-cor_TotalDespesas";4103186,25
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU23 - Demais Subfunções";"siconfi-cor_TotalDespesas";125208,92
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"24 - Comunicações";"siconfi-cor_TotalDespesas";2352528,96
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"24.722 - Telecomunicações";"siconfi-cor_TotalDespesas";2352528,96
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"25 - Energia";"siconfi-cor_TotalDespesas";186804206,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"25.752 - Energia Elétrica";"siconfi-cor_TotalDespesas";186804206,58
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";231706218,73
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"26.785 - Transportes Especiais";"siconfi-cor_TotalDespesas";15453481,24
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";216252737,49
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";19147794,74
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"27.811 - Desporto de Rendimento";"siconfi-cor_TotalDespesas";4145500,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";12771613,21
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"27.813 - Lazer";"siconfi-cor_TotalDespesas";1578992,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";651689,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";918607848,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";348653049,47
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"28.844 - Serviço da Dívida Externa";"siconfi-cor_TotalDespesas";397341795,14
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";172613003,46
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Despesas Pagas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";875540653,76
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";313519213,15
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"01 - Legislativa";"siconfi-cor_TotalDespesas";14247619,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";14247619,53
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"02 - Judiciária";"siconfi-cor_TotalDespesas";828661,85
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"02.122 - Administração Geral";"siconfi-cor_TotalDespesas";711414,57
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"FU02 - Demais Subfunções";"siconfi-cor_TotalDespesas";117247,28
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"03 - Essencial à Justiça";"siconfi-cor_TotalDespesas";247121,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"FU03 - Demais Subfunções";"siconfi-cor_TotalDespesas";247121,5
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";22686194,33
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";101137,45
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";20197112,72
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"04.125 - Normatização e Fiscalização";"siconfi-cor_TotalDespesas";737210,01
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"04.126 - Tecnologia da Informação";"siconfi-cor_TotalDespesas";1446445,35
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";41700,00
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";162588,8
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";7895715,26
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";7653369,07
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"06.122 - Administração Geral";"siconfi-cor_TotalDespesas";242346,19
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";6392522,18
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";718883,38
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";4807315,6
Prefeitura Municipal de Fortaleza - CE;2304400;CE;2596157;"Inscrição de Restos a Pagar Não Processados";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";716345,04
